path,emotion,transcript
data/audio/Actor_06/03-01-05-01-01-02-06.wav,angry, Kids are talking by the door.
data/audio/Actor_06/03-01-02-01-01-02-06.wav,calm, Kids are talking by the door.
data/audio/Actor_06/03-01-01-01-01-01-06.wav,neutral, Kids are talking by the door.
data/audio/Actor_06/03-01-02-02-02-02-06.wav,calm, Dogs are sitting by the door.
data/audio/Actor_06/03-01-03-01-02-01-06.wav,happy, Dogs are sitting by the door.
data/audio/Actor_06/03-01-03-02-01-01-06.wav,happy, Kids are talking by the door!
data/audio/Actor_06/03-01-08-02-02-02-06.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_06/03-01-08-01-01-02-06.wav,surprised, Kids are talking by the door.
data/audio/Actor_06/03-01-06-01-02-01-06.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_06/03-01-05-01-02-02-06.wav,angry, Dogs are sitting by the door.
data/audio/Actor_06/03-01-05-02-01-02-06.wav,angry, Kids are talking by the door!
data/audio/Actor_06/03-01-06-02-01-01-06.wav,fearful, Kids are talking by the door!
data/audio/Actor_06/03-01-04-01-01-01-06.wav,sad, Kids are talking by the door.
data/audio/Actor_06/03-01-07-01-01-02-06.wav,disgust, Kids are talking by the door.
data/audio/Actor_06/03-01-07-02-02-02-06.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_06/03-01-04-02-02-01-06.wav,sad, Don't are sitting by the door.
data/audio/Actor_06/03-01-03-02-02-01-06.wav,happy, Dogs are sitting by the door!
data/audio/Actor_06/03-01-03-01-01-01-06.wav,happy, Kids are talking by the door.
data/audio/Actor_06/03-01-02-02-01-02-06.wav,calm, Kids are talking by the door.
data/audio/Actor_06/03-01-02-01-02-02-06.wav,calm, Dogs are sitting by the door.
data/audio/Actor_06/03-01-01-01-02-01-06.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_06/03-01-03-02-01-02-06.wav,happy, Kids are talking by the door!
data/audio/Actor_06/03-01-03-01-02-02-06.wav,happy, Dogs are sitting by the door.
data/audio/Actor_06/03-01-02-02-02-01-06.wav,calm, Dogs are sitting by the door.
data/audio/Actor_06/03-01-01-01-01-02-06.wav,neutral, Kids are talking by the door.
data/audio/Actor_06/03-01-02-01-01-01-06.wav,calm, Kids are talking by the door.
data/audio/Actor_06/03-01-08-02-01-01-06.wav,surprised, Kids are talking by the door.
data/audio/Actor_06/03-01-08-01-02-01-06.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_06/03-01-05-01-01-01-06.wav,angry, Kids are talking by the door.
data/audio/Actor_06/03-01-06-01-01-02-06.wav,fearful, Kids are talking by the door.
data/audio/Actor_06/03-01-06-02-02-02-06.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_06/03-01-05-02-02-01-06.wav,angry, Dogs are sitting by the door!
data/audio/Actor_06/03-01-07-01-02-01-06.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_06/03-01-04-01-02-02-06.wav,sad, Dogs are sitting by the door.
data/audio/Actor_06/03-01-04-02-01-02-06.wav,sad, Kids are talking by the door.
data/audio/Actor_06/03-01-07-02-01-01-06.wav,disgust, Kids are talking by the door!
data/audio/Actor_01/03-01-08-02-02-01-01.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_01/03-01-08-01-01-01-01.wav,surprised, Kids are talking by the door.
data/audio/Actor_01/03-01-05-01-02-01-01.wav,angry, Dogs are sitting by the door.
data/audio/Actor_01/03-01-06-01-02-02-01.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_01/03-01-06-02-01-02-01.wav,fearful, Kids are talking by the door.
data/audio/Actor_01/03-01-05-02-01-01-01.wav,angry, Kids are talking by the door!
data/audio/Actor_01/03-01-07-01-01-01-01.wav,disgust, Kids are talking by the door.
data/audio/Actor_01/03-01-04-01-01-02-01.wav,sad, Kids are talking by the door.
data/audio/Actor_01/03-01-04-02-02-02-01.wav,sad, Dogs are sitting by the door.
data/audio/Actor_01/03-01-07-02-02-01-01.wav,disgust, Oh dogs are sitting by the door!
data/audio/Actor_01/03-01-03-02-02-02-01.wav,happy, Dogs are sitting by the door.
data/audio/Actor_01/03-01-03-01-01-02-01.wav,happy, Kids are talking by the door.
data/audio/Actor_01/03-01-02-02-01-01-01.wav,calm, Kids are talking by the door.
data/audio/Actor_01/03-01-01-01-02-02-01.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_01/03-01-02-01-02-01-01.wav,calm, Dogs are sitting by the door.
data/audio/Actor_01/03-01-03-02-01-01-01.wav,happy, Kids are talking by the door.
data/audio/Actor_01/03-01-03-01-02-01-01.wav,happy, Dogs are sitting by the door.
data/audio/Actor_01/03-01-02-02-02-02-01.wav,calm, Dogs are sitting by the door.
data/audio/Actor_01/03-01-02-01-01-02-01.wav,calm, Kids are talking by the door.
data/audio/Actor_01/03-01-01-01-01-01-01.wav,neutral, Kids are talking by the door.
data/audio/Actor_01/03-01-08-02-01-02-01.wav,surprised, Kids are talking by the door.
data/audio/Actor_01/03-01-08-01-02-02-01.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_01/03-01-06-01-01-01-01.wav,fearful, Kids are talking by the door.
data/audio/Actor_01/03-01-05-01-01-02-01.wav,angry, Kids are talking by the door.
data/audio/Actor_01/03-01-05-02-02-02-01.wav,angry, Dogs are sitting by the door!
data/audio/Actor_01/03-01-06-02-02-01-01.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_01/03-01-04-01-02-01-01.wav,sad, Dogs are sitting by the door.
data/audio/Actor_01/03-01-07-01-02-02-01.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_01/03-01-07-02-01-02-01.wav,disgust, Kids are talking by the door.
data/audio/Actor_01/03-01-04-02-01-01-01.wav,sad, Kids are talking by the door.
data/audio/Actor_01/03-01-02-01-02-02-01.wav,calm, Dogs are sitting by the door.
data/audio/Actor_01/03-01-01-01-02-01-01.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_01/03-01-02-02-01-02-01.wav,calm, Kids are talking by the door.
data/audio/Actor_01/03-01-03-01-01-01-01.wav,happy, Kids are talking by the door.
data/audio/Actor_01/03-01-03-02-02-01-01.wav,happy, Dogs are sitting by the door.
data/audio/Actor_01/03-01-08-01-01-02-01.wav,surprised, Kids are talking by the door.
data/audio/Actor_01/03-01-08-02-02-02-01.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_01/03-01-07-02-02-02-01.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_01/03-01-04-02-02-01-01.wav,sad, Dogs are sitting by the door.
data/audio/Actor_01/03-01-04-01-01-01-01.wav,sad, Kids are talking by the door.
data/audio/Actor_01/03-01-07-01-01-02-01.wav,disgust, Kids are talking by the door.
data/audio/Actor_01/03-01-05-02-01-02-01.wav,angry, Kids are talking by the door.
data/audio/Actor_01/03-01-06-02-01-01-01.wav,fearful," Kids, I'm talking by the door."
data/audio/Actor_01/03-01-06-01-02-01-01.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_01/03-01-05-01-02-02-01.wav,angry, Dogs are sitting by the door.
data/audio/Actor_01/03-01-08-01-02-01-01.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_01/03-01-08-02-01-01-01.wav,surprised, Kids are talking by the door.
data/audio/Actor_01/03-01-04-02-01-02-01.wav,sad, Kids are talking by the door.
data/audio/Actor_01/03-01-07-02-01-01-01.wav,disgust, Kids are talking by the door!
data/audio/Actor_01/03-01-07-01-02-01-01.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_01/03-01-04-01-02-02-01.wav,sad, Dogs are sitting by the door.
data/audio/Actor_01/03-01-06-02-02-02-01.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_01/03-01-05-02-02-01-01.wav,angry, Dogs are sitting by the door!
data/audio/Actor_01/03-01-05-01-01-01-01.wav,angry, Kids are talking by the door.
data/audio/Actor_01/03-01-06-01-01-02-01.wav,fearful, Kids are talking by the door.
data/audio/Actor_01/03-01-01-01-01-02-01.wav,neutral, Kids are talking by the door.
data/audio/Actor_01/03-01-02-01-01-01-01.wav,calm, Kids are talking by the door.
data/audio/Actor_01/03-01-02-02-02-01-01.wav,calm, Dogs are sitting by the door.
data/audio/Actor_01/03-01-03-01-02-02-01.wav,happy, Dogs are sitting by the door.
data/audio/Actor_01/03-01-03-02-01-02-01.wav,happy, Kids are talking by the door.
data/audio/Actor_08/03-01-08-01-02-01-08.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_08/03-01-08-02-01-01-08.wav,surprised, Kids are talking by the door!
data/audio/Actor_08/03-01-07-02-01-01-08.wav,disgust, Kids are talking by the door.
data/audio/Actor_08/03-01-04-02-01-02-08.wav,sad, Get your talking by the door.
data/audio/Actor_08/03-01-04-01-02-02-08.wav,sad, Dogs are sitting by the door.
data/audio/Actor_08/03-01-07-01-02-01-08.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_08/03-01-05-02-02-01-08.wav,angry, Dogs are sitting by the door.
data/audio/Actor_08/03-01-06-02-02-02-08.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_08/03-01-06-01-01-02-08.wav,fearful, Kids are talking by the door.
data/audio/Actor_08/03-01-05-01-01-01-08.wav,angry, Kids are talking by the door.
data/audio/Actor_08/03-01-02-01-01-01-08.wav,calm, Kids are talking by the door.
data/audio/Actor_08/03-01-01-01-01-02-08.wav,neutral, Kids are talking by the door.
data/audio/Actor_08/03-01-02-02-02-01-08.wav,calm, Dogs are sitting by the door.
data/audio/Actor_08/03-01-03-01-02-02-08.wav,happy, Dogs are sitting by the door.
data/audio/Actor_08/03-01-03-02-01-02-08.wav,happy, Kids are talking by the door.
data/audio/Actor_08/03-01-01-01-02-01-08.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_08/03-01-02-01-02-02-08.wav,calm, Dogs are sitting by the door.
data/audio/Actor_08/03-01-02-02-01-02-08.wav,calm, Kids are talking by the door.
data/audio/Actor_08/03-01-03-01-01-01-08.wav,happy, Kids are talking by the door.
data/audio/Actor_08/03-01-03-02-02-01-08.wav,happy, Dogs are sitting by the door.
data/audio/Actor_08/03-01-08-01-01-02-08.wav,surprised, Kids are talking by the door.
data/audio/Actor_08/03-01-08-02-02-02-08.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_08/03-01-04-02-02-01-08.wav,sad, Dogs are sitting by the door.
data/audio/Actor_08/03-01-07-02-02-02-08.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_08/03-01-07-01-01-02-08.wav,disgust, Kids are talking by the door.
data/audio/Actor_08/03-01-04-01-01-01-08.wav,sad, Kids are talking by the door.
data/audio/Actor_08/03-01-06-02-01-01-08.wav,fearful, Kids are talking by the door!
data/audio/Actor_08/03-01-05-02-01-02-08.wav,angry, Kids are talking by the door!
data/audio/Actor_08/03-01-05-01-02-02-08.wav,angry, Dogs are sitting by the door.
data/audio/Actor_08/03-01-06-01-02-01-08.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_08/03-01-03-02-01-01-08.wav,happy, Kids are talking by the door.
data/audio/Actor_08/03-01-03-01-02-01-08.wav,happy, Dogs are sitting by the door.
data/audio/Actor_08/03-01-02-02-02-02-08.wav,calm, Dogs are sitting by the door.
data/audio/Actor_08/03-01-01-01-01-01-08.wav,neutral, Kids are talking by the door.
data/audio/Actor_08/03-01-02-01-01-02-08.wav,calm, Kids are talking by the door.
data/audio/Actor_08/03-01-08-02-01-02-08.wav,surprised, Kids are talking by the door.
data/audio/Actor_08/03-01-08-01-02-02-08.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_08/03-01-05-01-01-02-08.wav,angry, Kids are talking by the door.
data/audio/Actor_08/03-01-06-01-01-01-08.wav,fearful, Kids are talking by the door.
data/audio/Actor_08/03-01-06-02-02-01-08.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_08/03-01-05-02-02-02-08.wav,angry, Dogs are sitting by the door.
data/audio/Actor_08/03-01-07-01-02-02-08.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_08/03-01-04-01-02-01-08.wav,sad, Dogs are sitting by the door.
data/audio/Actor_08/03-01-04-02-01-01-08.wav,sad, Kids are talking by the door.
data/audio/Actor_08/03-01-07-02-01-02-08.wav,disgust, Kids are talking by the door.
data/audio/Actor_08/03-01-08-02-02-01-08.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_08/03-01-08-01-01-01-08.wav,surprised, Kids are talking by the door.
data/audio/Actor_08/03-01-06-01-02-02-08.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_08/03-01-05-01-02-01-08.wav,angry, Dogs are sitting by the door.
data/audio/Actor_08/03-01-05-02-01-01-08.wav,angry, Kids are talking by the door.
data/audio/Actor_08/03-01-06-02-01-02-08.wav,fearful, Kids are talking by the door!
data/audio/Actor_08/03-01-04-01-01-02-08.wav,sad, Kids are talking by the door.
data/audio/Actor_08/03-01-07-01-01-01-08.wav,disgust, Kids are talking by the door.
data/audio/Actor_08/03-01-07-02-02-01-08.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_08/03-01-04-02-02-02-08.wav,sad, Dogs are sitting by the door.
data/audio/Actor_08/03-01-03-02-02-02-08.wav,happy, Dogs are sitting by the door.
data/audio/Actor_08/03-01-03-01-01-02-08.wav,happy, Kids are talking by the door.
data/audio/Actor_08/03-01-02-02-01-01-08.wav,calm, Kids are talking by the door.
data/audio/Actor_08/03-01-02-01-02-01-08.wav,calm, Dogs are sitting by the door.
data/audio/Actor_08/03-01-01-01-02-02-08.wav,neutral, Dogs are sitting by the door.
